segment_id,mean_slope,dur_min,delta_pct,pump_on_share
275,-0.03591548295456041,15.0,-0.7100542686480225,0.0
276,0.00023151436235909815,228.0,0.04286686982000276,0.0
277,0.050072951739603536,27.0,1.569001985668649,0.0
278,-0.0006464174454978037,642.0,-0.4057109557109584,0.0
279,-0.030037878787893674,12.0,-0.41037296037295334,0.0
280,0.0031628787878640184,12.0,-0.01931818181817846,0.0
281,0.033106060606046,15.0,0.554691142191146,0.0
282,-0.004795008912670894,153.0,-0.7476689976689954,0.0
283,-0.02520202020203505,9.0,-0.25675990675992466,0.0
284,-0.012680871212135781,120.0,-1.4457167832167883,0.0
285,-0.027575757575771614,9.0,-0.2742424242424306,0.0
286,-0.0018417125803629922,198.0,-0.08738344988344693,0.0
287,-0.0366666666666809,18.0,-0.8053613053613162,0.0
288,0.006606060606046638,15.0,0.14370629370628762,0.0
289,0.03308080808079429,18.0,0.6583916083916179,0.0
290,-0.0011095328282968715,90.0,-0.22532051282050958,0.0
291,0.02230744949493556,9.0,0.12315705128204257,0.0
292,-0.001478043029780924,3393.0,-4.94195804195806,0.0
293,-0.04018939393940673,12.0,-0.5608780108780138,0.0
294,-0.0002154882155009752,15.0,0.0915047915047964,0.0
295,0.036632996632983465,12.0,0.4606837606837644,0.0
296,-0.0018051534452936246,942.0,-1.5700466200466323,0.028662420382165606
297,-0.039715909090921375,24.0,-1.1444055944055975,0.0
298,0.00572727272726054,15.0,-0.027855477855482036,0.0
299,0.038813131313118775,18.0,0.9184149184149248,0.0
300,-0.0005588624338749295,168.0,-0.11487956487957973,0.0
